checking_date,departing_date,trip_type,pax_count,departing_airport,arriving_airport,flight,departing_time,arrival_time,fare_name,price,currency
2026-07-21,Oct 16 (Fri),OW,1,HND,SIN,NH6261,8:30p.m.,4:45a.m.,Economy Standard,1400.20,USD
2026-07-21,Oct 16 (Fri),OW,1,HND,SIN,NH6261,8:30p.m.,4:45a.m.,Economy Standard,1462.20,USD
2026-07-21,Oct 16 (Fri),OW,1,HND,SIN,NH6271,6:35a.m.,3:00p.m.,Economy Standard,1390.70,USD
2026-07-21,Oct 16 (Fri),OW,1,HND,SIN,NH6271,6:35a.m.,3:00p.m.,Economy Standard,1452.70,USD
2026-07-21,Oct 16 (Fri),OW,1,HND,SIN,NH6271,6:20a.m.,3:00p.m.,Economy Standard,1390.70,USD
2026-07-21,Oct 16 (Fri),OW,1,HND,SIN,NH6271,6:20a.m.,3:00p.m.,Economy Standard,1452.70,USD
2026-07-21,Oct 16 (Fri),OW,1,HND,SIN,NH6263,7:25a.m.,4:25p.m.,Economy Standard,1400.20,USD
2026-07-21,Oct 16 (Fri),OW,1,HND,SIN,NH6263,7:25a.m.,4:25p.m.,Economy Standard,1462.20,USD
2026-07-21,Oct 16 (Fri),OW,1,HND,SIN,NH5331,2:05a.m.,11:10a.m.,Economy Standard,1639.50,USD
2026-07-21,Oct 16 (Fri),OW,1,HND,SIN,NH5331,2:05a.m.,11:10a.m.,Economy Standard,1700.50,USD
2026-07-21,Oct 16 (Fri),OW,1,HND,SIN,NH5599,10:35a.m.,7:40p.m.,Economy Standard,1745.90,USD
2026-07-21,Oct 16 (Fri),OW,1,HND,SIN,NH5965,12:20a.m.,11:15a.m.,Economy Standard,1745.90,USD
2026-07-21,Oct 16 (Fri),OW,1,HND,SIN,NH5965,12:20a.m.,11:15a.m.,Economy Standard,1806.90,USD
2026-07-21,Oct 17 (Sat),OW,1,HND,SIN,NH843,12:40a.m.,6:40a.m.,Economy Standard,1389.80,USD
2026-07-21,Oct 17 (Sat),OW,1,HND,SIN,NH843,12:40a.m.,6:40a.m.,Economy Standard,1451.80,USD
2026-07-21,Oct 17 (Sat),OW,1,HND,SIN,NH843,12:40a.m.,6:40a.m.,Economy Standard,2836.80,USD
2026-07-21,Oct 17 (Sat),OW,1,HND,SIN,NH843,12:40a.m.,6:40a.m.,Economy Standard,1518.80,USD
2026-07-21,Oct 17 (Sat),OW,1,HND,SIN,NH841,10:55a.m.,5:15p.m.,Economy Standard,1405.80,USD
2026-07-21,Oct 17 (Sat),OW,1,HND,SIN,NH841,10:55a.m.,5:15p.m.,Economy Standard,1475.80,USD
2026-07-21,Oct 17 (Sat),OW,1,HND,SIN,NH841,10:55a.m.,5:15p.m.,Economy Standard,2861.80,USD
2026-07-21,Oct 17 (Sat),OW,1,HND,SIN,NH841,10:55a.m.,5:15p.m.,Economy Standard,1546.80,USD
2026-07-21,Oct 17 (Sat),OW,1,HND,SIN,NH6259,8:55a.m.,3:00p.m.,Economy Standard,1405.80,USD
2026-07-21,Oct 17 (Sat),OW,1,HND,SIN,NH6259,8:55a.m.,3:00p.m.,Economy Standard,1475.80,USD
2026-07-21,Oct 17 (Sat),OW,1,HND,SIN,NH6259,8:55a.m.,3:00p.m.,Economy Standard,2861.80,USD
2026-07-21,Oct 17 (Sat),OW,1,HND,SIN,NH6259,8:55a.m.,3:00p.m.,Economy Standard,1546.80,USD
2026-07-21,Oct 17 (Sat),OW,1,HND,SIN,NH6257,5:05p.m.,11:05p.m.,Economy Standard,1389.80,USD
2026-07-21,Oct 17 (Sat),OW,1,HND,SIN,NH6257,5:05p.m.,11:05p.m.,Economy Standard,1451.80,USD
2026-07-21,Oct 17 (Sat),OW,1,HND,SIN,NH6251,10:55p.m.,5:25a.m.,Economy Standard,1389.80,USD
2026-07-21,Oct 17 (Sat),OW,1,HND,SIN,NH6251,10:55p.m.,5:25a.m.,Economy Standard,1451.80,USD
2026-07-21,Oct 17 (Sat),OW,1,HND,SIN,NH855,10:15a.m.,7:50p.m.,Economy Standard,1672.30,USD
2026-07-21,Oct 17 (Sat),OW,1,HND,SIN,NH855,10:15a.m.,7:50p.m.,Economy Standard,1734.30,USD
2026-07-21,Oct 17 (Sat),OW,1,HND,SIN,NH855,10:15a.m.,7:50p.m.,Economy Standard,3055.30,USD
2026-07-21,Oct 17 (Sat),OW,1,HND,SIN,NH855,10:15a.m.,7:50p.m.,Economy Standard,1937.30,USD
2026-07-21,Oct 17 (Sat),OW,1,HND,SIN,NH885,11:30p.m.,9:05a.m.,Economy Standard,1466.10,USD
2026-07-21,Oct 17 (Sat),OW,1,HND,SIN,NH885,11:30p.m.,9:05a.m.,Economy Standard,1512.10,USD
2026-07-21,Oct 17 (Sat),OW,1,HND,SIN,NH877,1:25a.m.,11:15a.m.,Economy Standard,1682.50,USD
2026-07-21,Oct 17 (Sat),OW,1,HND,SIN,NH877,1:25a.m.,11:15a.m.,Economy Standard,1744.50,USD
2026-07-21,Oct 17 (Sat),OW,1,HND,SIN,NH813,1:35a.m.,11:45a.m.,Economy Standard,1565.30,USD
2026-07-21,Oct 17 (Sat),OW,1,HND,SIN,NH813,1:35a.m.,11:45a.m.,Economy Standard,1627.30,USD
2026-07-21,Oct 17 (Sat),OW,1,HND,SIN,NH855,10:15a.m.,8:30p.m.,Economy Standard,1742.30,USD
2026-07-21,Oct 17 (Sat),OW,1,HND,SIN,NH855,10:15a.m.,8:30p.m.,Economy Standard,1804.30,USD
2026-07-21,Oct 17 (Sat),OW,1,HND,SIN,NH855,10:15a.m.,8:30p.m.,Economy Standard,3125.30,USD
2026-07-21,Oct 17 (Sat),OW,1,HND,SIN,NH855,10:15a.m.,8:30p.m.,Economy Standard,2007.30,USD
2026-07-21,Oct 17 (Sat),OW,1,HND,SIN,NH859,8:35a.m.,7:05p.m.,Economy Standard,1565.30,USD
2026-07-21,Oct 17 (Sat),OW,1,HND,SIN,NH859,8:35a.m.,7:05p.m.,Economy Standard,1627.30,USD
2026-07-21,Oct 17 (Sat),OW,1,HND,SIN,NH6261,8:30p.m.,4:45a.m.,Economy Standard,1400.20,USD
2026-07-21,Oct 17 (Sat),OW,1,HND,SIN,NH6261,8:30p.m.,4:45a.m.,Economy Standard,1462.20,USD
2026-07-21,Oct 17 (Sat),OW,1,HND,SIN,NH6271,6:35a.m.,3:00p.m.,Economy Standard,1390.70,USD
2026-07-21,Oct 17 (Sat),OW,1,HND,SIN,NH6271,6:35a.m.,3:00p.m.,Economy Standard,1452.70,USD
2026-07-21,Oct 17 (Sat),OW,1,HND,SIN,NH6271,6:20a.m.,3:00p.m.,Economy Standard,1390.70,USD
2026-07-21,Oct 17 (Sat),OW,1,HND,SIN,NH6271,6:20a.m.,3:00p.m.,Economy Standard,1452.70,USD
2026-07-21,Oct 17 (Sat),OW,1,HND,SIN,NH6263,7:25a.m.,4:25p.m.,Economy Standard,1400.20,USD
2026-07-21,Oct 17 (Sat),OW,1,HND,SIN,NH6263,7:25a.m.,4:25p.m.,Economy Standard,1462.20,USD
2026-07-21,Oct 17 (Sat),OW,1,HND,SIN,NH5331,2:05a.m.,11:10a.m.,Economy Standard,1639.50,USD
2026-07-21,Oct 17 (Sat),OW,1,HND,SIN,NH5331,2:05a.m.,11:10a.m.,Economy Standard,1700.50,USD
2026-07-21,Oct 17 (Sat),OW,1,HND,SIN,NH5599,10:35a.m.,7:40p.m.,Economy Standard,1745.90,USD
2026-07-21,Oct 17 (Sat),OW,1,HND,SIN,NH5965,12:20a.m.,11:15a.m.,Economy Standard,1745.90,USD
2026-07-21,Oct 17 (Sat),OW,1,HND,SIN,NH5965,12:20a.m.,11:15a.m.,Economy Standard,1806.90,USD
2026-07-21,Oct 18 (Sun),OW,1,HND,SIN,NH843,12:40a.m.,6:40a.m.,Economy Standard,1389.80,USD
2026-07-21,Oct 18 (Sun),OW,1,HND,SIN,NH843,12:40a.m.,6:40a.m.,Economy Standard,1451.80,USD
2026-07-21,Oct 18 (Sun),OW,1,HND,SIN,NH843,12:40a.m.,6:40a.m.,Economy Standard,2836.80,USD
2026-07-21,Oct 18 (Sun),OW,1,HND,SIN,NH843,12:40a.m.,6:40a.m.,Economy Standard,1518.80,USD
2026-07-21,Oct 18 (Sun),OW,1,HND,SIN,NH841,10:55a.m.,5:15p.m.,Economy Standard,1405.80,USD
2026-07-21,Oct 18 (Sun),OW,1,HND,SIN,NH841,10:55a.m.,5:15p.m.,Economy Standard,1475.80,USD
2026-07-21,Oct 18 (Sun),OW,1,HND,SIN,NH841,10:55a.m.,5:15p.m.,Economy Standard,2861.80,USD
2026-07-21,Oct 18 (Sun),OW,1,HND,SIN,NH841,10:55a.m.,5:15p.m.,Economy Standard,1546.80,USD
2026-07-21,Oct 18 (Sun),OW,1,HND,SIN,NH6259,8:55a.m.,3:00p.m.,Economy Standard,1405.80,USD
2026-07-21,Oct 18 (Sun),OW,1,HND,SIN,NH6259,8:55a.m.,3:00p.m.,Economy Standard,1475.80,USD
2026-07-21,Oct 18 (Sun),OW,1,HND,SIN,NH6259,8:55a.m.,3:00p.m.,Economy Standard,2861.80,USD
2026-07-21,Oct 18 (Sun),OW,1,HND,SIN,NH6259,8:55a.m.,3:00p.m.,Economy Standard,1546.80,USD
2026-07-21,Oct 18 (Sun),OW,1,HND,SIN,NH6257,5:05p.m.,11:05p.m.,Economy Standard,1389.80,USD
2026-07-21,Oct 18 (Sun),OW,1,HND,SIN,NH6257,5:05p.m.,11:05p.m.,Economy Standard,1451.80,USD
2026-07-21,Oct 18 (Sun),OW,1,HND,SIN,NH6251,10:55p.m.,5:25a.m.,Economy Standard,1389.80,USD
2026-07-21,Oct 18 (Sun),OW,1,HND,SIN,NH6251,10:55p.m.,5:25a.m.,Economy Standard,1451.80,USD
2026-07-21,Oct 18 (Sun),OW,1,HND,SIN,NH855,10:15a.m.,7:50p.m.,Economy Standard,1672.30,USD
2026-07-21,Oct 18 (Sun),OW,1,HND,SIN,NH855,10:15a.m.,7:50p.m.,Economy Standard,1734.30,USD
2026-07-21,Oct 18 (Sun),OW,1,HND,SIN,NH855,10:15a.m.,7:50p.m.,Economy Standard,3055.30,USD
2026-07-21,Oct 18 (Sun),OW,1,HND,SIN,NH855,10:15a.m.,7:50p.m.,Economy Standard,1937.30,USD
2026-07-21,Oct 18 (Sun),OW,1,HND,SIN,NH885,11:30p.m.,9:05a.m.,Economy Standard,1466.10,USD
2026-07-21,Oct 18 (Sun),OW,1,HND,SIN,NH885,11:30p.m.,9:05a.m.,Economy Standard,1512.10,USD
2026-07-21,Oct 18 (Sun),OW,1,HND,SIN,NH877,1:25a.m.,11:15a.m.,Economy Standard,1682.50,USD
2026-07-21,Oct 18 (Sun),OW,1,HND,SIN,NH877,1:25a.m.,11:15a.m.,Economy Standard,1744.50,USD
2026-07-21,Oct 18 (Sun),OW,1,HND,SIN,NH813,1:35a.m.,11:45a.m.,Economy Standard,1565.30,USD
2026-07-21,Oct 18 (Sun),OW,1,HND,SIN,NH813,1:35a.m.,11:45a.m.,Economy Standard,1627.30,USD
2026-07-21,Oct 18 (Sun),OW,1,HND,SIN,NH855,10:15a.m.,8:30p.m.,Economy Standard,1742.30,USD
2026-07-21,Oct 18 (Sun),OW,1,HND,SIN,NH855,10:15a.m.,8:30p.m.,Economy Standard,1804.30,USD
2026-07-21,Oct 18 (Sun),OW,1,HND,SIN,NH855,10:15a.m.,8:30p.m.,Economy Standard,3125.30,USD
2026-07-21,Oct 18 (Sun),OW,1,HND,SIN,NH855,10:15a.m.,8:30p.m.,Economy Standard,2007.30,USD
2026-07-21,Oct 18 (Sun),OW,1,HND,SIN,NH859,8:35a.m.,7:05p.m.,Economy Standard,1565.30,USD
2026-07-21,Oct 18 (Sun),OW,1,HND,SIN,NH859,8:35a.m.,7:05p.m.,Economy Standard,1627.30,USD
2026-07-21,Oct 18 (Sun),OW,1,HND,SIN,NH6261,8:30p.m.,4:45a.m.,Economy Standard,1400.20,USD
2026-07-21,Oct 18 (Sun),OW,1,HND,SIN,NH6261,8:30p.m.,4:45a.m.,Economy Standard,1462.20,USD
2026-07-21,Oct 18 (Sun),OW,1,HND,SIN,NH6271,6:35a.m.,3:00p.m.,Economy Standard,1390.70,USD
2026-07-21,Oct 18 (Sun),OW,1,HND,SIN,NH6271,6:35a.m.,3:00p.m.,Economy Standard,1452.70,USD
2026-07-21,Oct 18 (Sun),OW,1,HND,SIN,NH6271,6:20a.m.,3:00p.m.,Economy Standard,1390.70,USD
2026-07-21,Oct 18 (Sun),OW,1,HND,SIN,NH6271,6:20a.m.,3:00p.m.,Economy Standard,1452.70,USD
2026-07-21,Oct 18 (Sun),OW,1,HND,SIN,NH6263,7:25a.m.,4:25p.m.,Economy Standard,1400.20,USD
2026-07-21,Oct 18 (Sun),OW,1,HND,SIN,NH6263,7:25a.m.,4:25p.m.,Economy Standard,1462.20,USD
2026-07-21,Oct 18 (Sun),OW,1,HND,SIN,NH5331,2:05a.m.,11:10a.m.,Economy Standard,1639.50,USD
2026-07-21,Oct 18 (Sun),OW,1,HND,SIN,NH5331,2:05a.m.,11:10a.m.,Economy Standard,1700.50,USD
2026-07-21,Oct 18 (Sun),OW,1,HND,SIN,NH5599,10:35a.m.,7:40p.m.,Economy Standard,1745.90,USD
2026-07-21,Oct 18 (Sun),OW,1,HND,SIN,NH5965,12:20a.m.,11:15a.m.,Economy Standard,1745.90,USD
2026-07-21,Oct 18 (Sun),OW,1,HND,SIN,NH5965,12:20a.m.,11:15a.m.,Economy Standard,1806.90,USD
